,UploadKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD,PurposeKey,TradeName,Supplier,Purpose,SystemApproach,IsWater,PurposePercentHFJob,PurposeIngredientMSDS,IngredientKey,IngredientName,CASNumber,PercentHighAdditive,PercentHFJob,IngredientComment,IngredientMSDS,MassIngredient,ClaimantCompany,DisclosureKey
1517,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,4b41cd96-cebd-49f4-9960-f8e038d29ccc,Hydrotreated light petroleum distillate,64742-47-8,30.0,0.0,,True,0.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1518,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,9603e251-39aa-4fd5-b30f-c417d3fab7f4,Ethoxylated branched C13 alcohol,78330-21-9,5.0,0.0,,True,0.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1519,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,b18e730e-ad51-49b3-9b49-41415acb95ad,Polymer,Proprietary,1.0,0.0007017317693680519,,True,456.0,Halliburton,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1520,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,b8032761-0341-475b-9b55-1d43ced4441a,Ethylene glycol,107-21-1,10.0,0.0008788487757556139,,True,571.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1521,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,07488d17-ec8a-49a6-80ac-0238ef6fe5c6,Potassium hydroxide,1310-58-3,5.0,0.00115727353841066,,True,752.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1522,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,a3a6a529-cbd8-4627-84a4-3e7d57a7a7a8,Ethanol,64-17-5,10.0,0.00191941065713763,,True,1247.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1523,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,e6045b85-c07e-418a-acd2-9908e1e45dbc,"Chlorous acid, sodium salt",7758-19-2,10.0,0.00218296842649579,,True,1418.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1524,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,ad744cda-174d-45de-b2f5-85f685cb020a,Sodium sulfite,7757-83-7,1.0,0.0027028971817344397,,True,1756.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1525,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,2e19fe6c-8c5e-4b2d-9c7b-4b260006cddb,Inorganic mineral,Proprietary,5.0,0.0035086588468402602,,True,2280.0,Halliburton,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1526,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,796207e7-2312-4e56-a793-b006abd6045a,Alcohol Alkoxy Sulfate,Proprietary,5.0,0.0075332592241466,"Denise Tuck, Halliburton, 3000 N. Sam Houston Pkwy E.,  Houston, TX? 77032, 281-871-6226",True,4894.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1527,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,3930e0f6-d197-4704-b3a5-c488e1f8b3fb,"Alcohols, C12-16, ethoxylated",Proprietary,5.0,0.0075332592241466,,True,4894.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1528,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,7187fb51-bdc1-4b5f-a362-f0e716b63ff4,Interal Olefin Sulfonate,Proprietary,5.0,0.0075332592241466,,True,4894.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1529,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,16979041-2d5a-4575-a0d1-06c3f0eb3743,Acetic acid,64-19-7,30.0,0.0083271712064743,,True,5409.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1530,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,c568c106-7875-41a8-b81c-a50c5e391754,Sodium chloride,7647-14-5,30.0,0.00984996138140559,,True,6399.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1531,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,1c0ef6b2-6f3a-42e9-b57b-b5018435158d,Polydimethyl diallyl ammonium chloride,26062-79-3,30.0,0.0109576899558306,,True,7118.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1532,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,e2ef691b-9bd7-41b7-ba0c-f4503cb71b48,Quaternary ammonium compound,Proprietary,60.0,0.0115164639428258,,True,7481.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1533,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,157204a2-9542-49b2-8f18-0e65558ee2fb,Sodium sulfate,7757-82-6,5.0,0.0135144852101803,,True,8779.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1534,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,02ba82f8-0e29-4428-b444-c05be23b2b31,Potassium metaborate,13709-94-9,60.0,0.013887282460928,,True,9021.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1535,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,3cc7eaca-6ac9-41c1-ab8a-1863a48e1291,Hexamethylenetetramine,100-97-0,2.0,0.0169657729566097,,True,11020.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1536,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,813a9b08-db30-4e24-98bb-e4ab0c67c161,Ammonium acetate,631-61-8,100.0,0.0277572367340326,,True,18030.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1537,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,f268ab08-2cab-4d1d-b1dc-d4089dcd019b,Borate salts,Proprietary,60.0,0.0421039089560509,,True,27349.0,Halliburton,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1538,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,3e8e3ab7-bca1-4c39-b576-e5b694f519d4,Phenol / formaldehyde resin,9003-35-4,5.0,0.0424144342541695,,True,27550.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1539,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,ccf4e4e4-c995-48cc-b519-ce7cb08eab92,Methanol,67-56-1,30.0,0.0561572480946779,,True,36478.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1540,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,d77480f4-ee5c-45f2-99e2-0ede8dcc46ff,Sodium hydroxide,1310-73-2,30.0,0.0990316793322563,,True,64326.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1541,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,213cec4d-f890-46c2-b636-c2e077a399fb,Sodium thiosulfate,7772-98-7,60.0,0.162173822522163,,True,105339.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1542,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,e140f4a1-a64f-4ae9-b8e4-a75d91fc8c52,Guar gum,9000-30-0,100.0,0.254272609949112,,True,165161.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1543,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,e45929bd-4bc7-4967-a129-498e71c346e5,Hydrochloric acid,7647-01-0,60.0,0.38402542471885703,,True,249442.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1544,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,,,,,,,,,cf5ad7f1-7f93-456a-a312-b410c0c2efcc,"Crystalline silica, quartz",14808-60-7,100.0,17.1875889019575,,True,11164081.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
1545,8ab7bb9f-8434-4373-8aa8-3491d6b32a93,5/12/2017 1:02:00 AM,5/24/2017 1:47:00 PM,42255351470000,42,255,Marathon Oil , Karnes City SE Unit 6H,28.8704527777778,-97.8980222222222,NAD27,12568.0,6305661.0,46451.0,Texas,Karnes,3,False,False,,,2feb8245-64c1-47a3-a747-0ccf556d427d,"SAND-COMMON WHITE-100 MESH, SSA-2, 100 LB SACK (100002158)",Halliburton,Proppant,,,,,1eae38d4-0bea-4619-a7fb-8615072c572a,Listed Below,Listed Below,0.0,0.0,,True,0.0,,8ab7bb9f-8434-4373-8aa8-3491d6b32a93
